id,target
0,0.57
2,0.76375
3,0.8326666666666667
9,0.5627777777777778
11,0.93
12,0.8140833333333335
21,0.09875
22,0.13473015873015876
27,0.2744285714285713
29,0.03194047619047619
30,0.14
35,0.45549999999999996
42,0.1586919191919192
43,0.29284632034632013
45,0.2793614718614717
46,0.6645238095238096
47,0.3648127705627705
51,0.5261111111111112
58,0.06575865800865802
60,0.12408116883116885
69,0.12111111111111111
70,0.11
72,0.11
75,0.59
84,0.2326197691197691
87,0.2866666666666666
88,0.19333333333333333
90,0.29333333333333333
94,0.14387012987012987
99,0.7861666666666668
101,0.21899999999999997
103,0.39208730158730165
106,0.72
108,0.3558333333333333
111,0.7902142857142858
115,0.31646825396825395
116,0.6078333333333333
122,0.2985
123,0.1655
124,0.6022142857142857
125,0.33878571428571425
127,0.6065
140,0.3575
142,0.6595476190476189
147,0.15
148,0.3554852092352092
150,0.19
152,0.0
154,0.16399999999999998
155,0.0
166,0.28025
167,0.02
169,0.88
177,0.0
179,0.029619047619047614
181,0.12776262626262627
186,0.1800793650793651
188,0.12428571428571429
189,0.09833333333333333
192,0.029619047619047614
200,0.6283030303030303
202,0.519
206,0.559469696969697
207,0.7533333333333334
214,0.795
217,0.92
223,0.5760000000000001
224,0.98
227,0.8933333333333334
228,0.58775
230,0.8175238095238097
233,0.6913333333333332
234,1.0
236,1.0
239,1.0
250,1.0
255,0.21136363636363636
257,0.0025
259,0.31
275,0.7533333333333334
278,0.21
282,0.11
284,0.21461363636363637
286,0.23536111111111105
288,1.0
292,0.47016919191919193
295,0.1937669552669553
300,0.11
304,0.96
305,0.96
306,0.34
308,0.028333333333333332
311,0.22966666666666669
317,0.37
319,0.304
323,0.11
324,0.02
325,0.16633333333333333
326,0.42883333333333334
333,0.01
339,0.504
342,0.5025
343,0.4816666666666667
350,0.1
351,0.22
357,0.14500000000000002
359,0.26031998556998553
362,0.19
366,0.474771645021645
367,0.26031998556998553
369,0.26031998556998553
373,0.12625000000000003
374,0.42086399711399713
376,0.42
